idx,result,time_s,max_depth,mincheck_calls
1000,UNSAT
1974ms,1.922731,60,2
1001,UNSAT
1882ms,1.816452,60,2
1002,UNSAT
1985ms,1.917020,60,2
1003,UNSAT
1968ms,1.914789,60,2
1004,UNSAT
1463ms,1.422847,60,2
1005,UNSAT
2155ms,2.083327,60,2
1006,UNSAT
2163ms,2.056196,60,2
1007,UNSAT
1732ms,1.661963,60,2
1008,UNSAT
1657ms,1.524223,60,2
1009,UNSAT
3398ms,3.286330,210,261
100,UNSAT
1990ms,1.895618,88,3
1010,UNSAT
2096ms,2.022698,179,16
1011,UNSAT
1608ms,1.550994,88,3
1012,UNSAT
1856ms,1.772156,179,16
1013,UNSAT
1991ms,1.863549,180,15
1014,UNSAT
2099ms,2.038761,179,16
1015,UNSAT
2104ms,2.025464,179,16
1016,UNSAT
1879ms,1.825379,179,16
1017,UNSAT
1867ms,1.822180,70,2
1018,UNSAT
1848ms,1.766468,179,16
1019,UNSAT
1854ms,1.786023,179,16
101,UNSAT
2103ms,2.029168,88,3
1020,UNSAT
2148ms,2.084147,179,16
1021,UNSAT
1941ms,1.882195,88,3
1022,UNSAT
1660ms,1.621084,88,3
1023,UNSAT
2071ms,2.006935,88,3
1024,UNSAT
2061ms,1.996129,179,16
1025,UNSAT
2161ms,2.066247,88,3
1026,UNSAT
2028ms,1.973501,179,16
1027,UNSAT
1941ms,1.824825,88,3
1028,UNSAT
2041ms,1.950002,179,16
1029,UNSAT
2011ms,1.933649,179,16
102,UNSAT
2071ms,1.966254,88,3
1030,UNSAT
1694ms,1.641147,88,3
1031,UNSAT
2062ms,2.014840,179,16
1032,UNSAT
1833ms,1.755321,88,3
1033,UNSAT
1479ms,1.431263,179,16
1034,UNSAT
1901ms,1.851605,88,3
1035,UNSAT
2103ms,2.047933,179,16
1036,UNSAT
1962ms,1.877069,88,3
1037,UNSAT
2049ms,1.987344,179,16
1038,UNSAT
1438ms,1.386760,88,3
1039,UNSAT
2187ms,2.110701,179,16
103,UNSAT
2083ms,1.985253,88,3
1040,UNSAT
1883ms,1.808731,88,3
1041,UNSAT
1612ms,1.557359,179,16
1042,UNSAT
2017ms,1.927889,88,3
1043,UNSAT
1655ms,1.602138,179,16
1044,UNSAT
1471ms,1.421771,88,3
1045,UNSAT
2071ms,2.007521,179,16
1046,UNSAT
1759ms,1.712545,88,3
1047,UNSAT
1695ms,1.649736,179,16
1048,UNSAT
2027ms,1.981214,88,3
1049,UNSAT
1800ms,1.744261,88,3
104,UNSAT
2024ms,1.960545,88,3
1050,UNSAT
1993ms,1.938387,88,3
1051,UNSAT
1776ms,1.707470,203,17
1052,UNSAT
2006ms,1.928009,88,3
1053,UNSAT
1767ms,1.701208,88,3
1054,UNSAT
2095ms,2.027539,88,3
1055,UNSAT
1465ms,1.423403,203,18
1056,UNSAT
1944ms,1.870497,88,3
1057,UNSAT
2131ms,2.054759,203,19
1058,UNSAT
1609ms,1.542873,88,3
1059,UNSAT
2158ms,2.054107,88,3
105,UNSAT
2094ms,2.015831,88,3
1060,UNSAT
2123ms,2.024314,88,3
1061,UNSAT
2110ms,2.013406,88,3
1062,UNSAT
2117ms,2.009043,88,3
1063,UNSAT
2098ms,2.026578,88,3
1064,UNSAT
1810ms,1.733904,88,3
1065,UNSAT
1810ms,1.741842,88,3
1066,UNSAT
1645ms,1.590838,203,20
1067,UNSAT
1881ms,1.818954,88,3
1068,UNSAT
1801ms,1.751581,201,18
1069,UNSAT
1877ms,1.780771,88,3
106,UNSAT
1944ms,1.849341,88,3
1070,UNSAT
1437ms,1.388150,179,16
1071,UNSAT
2126ms,2.053674,88,3
1072,UNSAT
2121ms,2.045458,179,16
1073,UNSAT
1913ms,1.874872,179,16
1074,UNSAT
1948ms,1.882022,179,16
1075,UNSAT
1636ms,1.577342,179,16
1076,UNSAT
2172ms,2.114492,179,16
1077,UNSAT
1721ms,1.683245,179,16
1078,UNSAT
1732ms,1.663553,179,16
1079,UNSAT
2086ms,2.006542,179,16
107,UNSAT
2246ms,2.143209,88,3
1080,UNSAT
1942ms,1.862266,179,16
1081,UNSAT
1804ms,1.756936,179,16
1082,UNSAT
1681ms,1.618497,179,16
1083,UNSAT
1962ms,1.890496,179,16
1084,UNSAT
2053ms,1.861288,179,16
1085,UNSAT
3107ms,2.987757,203,128
1086,UNSAT
3655ms,3.479866,191,334
1087,UNSAT
2834ms,2.717982,220,388
1088,UNSAT
1943ms,1.870617,179,15
1089,UNSAT
1921ms,1.829539,180,15
108,UNSAT
1904ms,1.832552,88,3
1090,UNSAT
2022ms,1.922123,180,15
1091,UNSAT
1938ms,1.835495,179,16
1092,UNSAT
2126ms,1.995260,88,3
1093,UNSAT
1717ms,1.659507,179,16
1094,UNSAT
2020ms,1.935734,179,16
1095,UNSAT
1972ms,1.920988,179,16
1096,UNSAT
2014ms,1.948814,88,3
1097,UNSAT
1770ms,1.720752,179,16
1098,UNSAT
2118ms,2.038742,179,16
1099,UNSAT
1519ms,1.469255,179,16
109,UNSAT
2143ms,2.086820,88,3
10,UNSAT
2091ms,1.906406,88,3
1100,UNSAT
1772ms,1.729889,179,16
1101,UNSAT
2084ms,2.019571,179,16
1102,UNSAT
1992ms,1.936837,179,16
1103,UNSAT
1989ms,1.902575,179,16
1104,UNSAT
1785ms,1.735681,180,15
1105,UNSAT
1945ms,1.869770,179,16
1106,UNSAT
2204ms,2.071361,179,16
1107,UNSAT
1776ms,1.710189,179,16
1108,UNSAT
2039ms,1.935776,179,16
1109,UNSAT
1959ms,1.878035,179,16
110,UNSAT
2120ms,1.944311,88,3
1110,UNSAT
2215ms,2.103827,179,16
1111,UNSAT
2130ms,1.935321,179,16
1112,UNSAT
2254ms,2.056799,179,16
1113,UNSAT
2196ms,1.977820,179,16
1114,UNSAT
2064ms,1.967435,88,3
1115,UNSAT
2143ms,2.033671,179,16
1116,UNSAT
2135ms,2.036456,88,3
1117,UNSAT
2126ms,2.042324,179,16
1118,UNSAT
2109ms,2.019022,179,16
1119,UNSAT
1905ms,1.780445,179,15
111,UNSAT
2149ms,2.033211,88,3
1120,UNSAT
1970ms,1.882375,179,16
1121,UNSAT
2177ms,2.083839,179,16
1122,UNSAT
1781ms,1.699704,179,15
1123,UNSAT
2171ms,2.101043,88,3
1124,UNSAT
1796ms,1.721745,88,3
1125,UNSAT
1660ms,1.592060,88,3
1126,UNSAT
2003ms,1.944741,88,3
1127,UNSAT
2131ms,1.986212,88,3
1128,UNSAT
2161ms,2.042283,88,3
1129,UNSAT
2079ms,1.964399,88,3
112,UNSAT
2188ms,2.079055,60,2
1130,UNSAT
2198ms,2.087616,88,3
1131,UNSAT
2117ms,2.036785,179,15
1132,UNSAT
1865ms,1.805253,88,3
1133,UNSAT
1813ms,1.753294,179,15
1134,UNSAT
1604ms,1.557838,88,3
1135,UNSAT
2032ms,1.960994,179,15
1136,UNSAT
2070ms,2.017487,88,3
1137,UNSAT
2079ms,1.940826,179,15
1138,UNSAT
2143ms,1.926153,88,3
1139,UNSAT
2501ms,2.258991,203,60
113,UNSAT
2005ms,1.946407,60,2
1140,UNSAT
4628ms,4.395000,210,660
1141,UNSAT
3361ms,3.090916,209,296
1142,UNSAT
1992ms,1.826421,88,3
1143,UNSAT
3557ms,3.407053,203,355
1144,UNSAT
2173ms,2.091707,203,17
1145,UNSAT
2174ms,2.067273,179,15
1146,UNSAT
1859ms,1.755707,203,17
1147,UNSAT
2043ms,1.974779,179,16
1148,UNSAT
2177ms,2.014913,88,3
1149,UNSAT
2058ms,1.947306,88,3
114,UNSAT
2140ms,2.033445,60,2
1150,UNSAT
2128ms,2.042369,203,17
1151,UNSAT
2135ms,2.055540,179,16
1152,UNSAT
2194ms,2.103071,179,16
1153,UNSAT
1958ms,1.894834,179,15
1154,UNSAT
1990ms,1.906925,203,17
1155,UNSAT
1957ms,1.874850,179,15
1156,UNSAT
1891ms,1.811613,179,16
1157,UNSAT
2074ms,1.987031,88,3
1158,UNSAT
2068ms,1.995196,179,14
1159,UNSAT
2084ms,2.032573,179,16
115,UNSAT
2057ms,1.956245,60,2
1160,UNSAT
1703ms,1.628683,88,3
1161,UNSAT
1990ms,1.935462,179,16
1162,UNSAT
2129ms,2.058537,179,15
1163,UNSAT
1896ms,1.858510,179,16
1164,UNSAT
2067ms,2.008082,88,3
1165,UNSAT
1851ms,1.784260,179,16
1166,UNSAT
2120ms,2.038530,179,15
1167,UNSAT
1983ms,1.910681,179,16
1168,UNSAT
1909ms,1.849580,88,3
1169,UNSAT
1722ms,1.671313,179,16
116,UNSAT
2127ms,2.017485,60,2
1170,UNSAT
1989ms,1.928103,179,15
1171,UNSAT
1643ms,1.588796,203,17
1172,UNSAT
2138ms,2.052992,203,17
1173,UNSAT
2092ms,2.033161,179,16
1174,UNSAT
2118ms,2.051309,203,17
1175,UNSAT
1571ms,1.517207,203,17
1176,UNSAT
1698ms,1.657915,203,17
1177,UNSAT
1547ms,1.485524,203,17
1178,UNSAT
1631ms,1.580518,179,16
1179,UNSAT
1741ms,1.687182,203,17
